game,post,games_post,time_c,time_std,games_post_std,mu_target_true,mu_cf_target_true,skill_true,skill_cf_true,true_treatment_effect,elo_obs,opp_elo,mu_target_mean,mu_target_lwr,mu_target_upr,mu_cf_target_mean,mu_cf_target_lwr,mu_cf_target_upr,skill_mean,skill_lwr,skill_upr,skill_cf_mean,skill_cf_lwr,skill_cf_upr,treatment_effect_mean,treatment_effect_lwr,treatment_effect_upr
287,1,87,186.5,1.865,0.87,1750.289,1704.849,1668.9577072462528,1634.4195135312052,34.538193715047555,1694.9120601223133,1655.0690234001167,1732.0570535850459,1699.685834852448,1765.91831562829,1742.155975987473,1695.907086525288,1785.3087116764716,1689.2286631941718,1666.1568185393717,1711.9710850620097,1697.8725734669215,1644.214523772491,1748.5881745917197,-8.6439102727613,-52.95592733705432,39.927901549967274
288,1,88,187.5,1.875,0.88,1750.435,1704.875,1673.7091196314102,1638.9504897906636,34.75862984074661,1664.3893344782232,1519.392512761731,1731.9932297379594,1699.5496903319731,1766.0467191443363,1742.223785525514,1695.7921489851637,1785.5609075960742,1683.7407057051937,1660.1026879623525,1707.6328402232743,1692.5141898406328,1638.368722445569,1742.4495035574157,-8.773484135440805,-53.174078037671805,40.02738861904655
289,1,89,188.5,1.885,0.89,1750.5810000000001,1704.901,1664.740966330605,1629.7639090866733,34.97705724393177,1664.171402463005,1602.6290433558659,1731.92940589087,1699.4214599374966,1766.1156921705374,1742.2915950635443,1695.7125201031554,1785.8387177306427,1681.6538517853548,1657.7811594706775,1704.7824989080086,1690.5569701141915,1636.4867845110214,1740.1954450355684,-8.903118328836095,-53.34991236881915,40.00980667923694
290,1,90,189.5,1.895,0.9,1750.7269999999999,1704.927,1673.6443949981942,1638.4508788991411,35.19351609905311,1676.3157186017722,1638.2852807099243,1731.8655820437912,1699.413871865405,1766.423726740565,1742.3594046015849,1695.658296654206,1786.116527865211,1682.3291882780725,1658.4898534119125,1705.6923388559514,1691.3619988509768,1637.9325033979924,1742.0261495598638,-9.032810572904642,-53.60599293284158,39.98264565300119
291,1,91,190.5,1.905,0.91,1750.873,1704.953,1666.214072689325,1630.806026912253,35.40804577707195,1685.0091009774972,1731.922544367527,1731.8017581966997,1699.4208223525632,1766.5195887268442,1742.4272141396189,1695.6028219016937,1786.3921855443282,1683.8320171647863,1660.743381003257,1707.13159814548,1692.9945758564872,1639.1923784251264,1744.1813661316808,-9.162558691703332,-53.92884392147948,40.15011829506535
292,1,92,191.5,1.915,0.92,1751.019,1704.979,1677.6806351429484,1642.059950281418,35.620684861530435,1713.5058602711847,1745.6246477689604,1731.7379343496136,1699.333865847991,1766.5526060739492,1742.495023677653,1695.4882384869863,1786.6632301903292,1684.68437648953,1661.5288770349587,1708.6296384689995,1693.976737097315,1640.14315747801,1745.221045532869,-9.292360607793052,-54.128216985439394,40.15674072365703
293,1,93,192.5,1.925,0.93,1751.1650000000002,1705.005,1683.4045573731576,1647.5730862088578,35.83147116429973,1664.310402929994,1656.9531641491687,1731.674110502515,1699.2426461863558,1766.7076383951553,1742.562833215687,1695.373655072279,1786.8967393005703,1679.464458836375,1655.649035344503,1702.996056097167,1688.8866731733717,1634.9443757468057,1739.471597649991,-9.42221433698961,-54.227433299493676,40.22708947420625
294,1,94,193.5,1.935,0.94,1751.311,1705.031,1685.8487851906345,1649.808343449621,36.04044174101364,1651.2072811443952,1698.4757409961912,1731.6102866554336,1698.9900011453803,1766.8479349166194,1742.630642753719,1695.2110970310473,1787.0415972171386,1676.7687671789236,1652.940228201258,1699.3086934700946,1686.3208851623567,1632.1287005017052,1736.61395300196,-9.552117983435288,-54.531788225109494,40.30460029227997
295,1,95,194.5,1.945,0.95,1751.457,1705.057,1679.6025956229341,1643.3549627167408,36.2476329061933,1696.0748945919902,1674.150809548507,1731.5464628083446,1698.6576242153615,1766.8345265326875,1742.698452291755,1695.1011733591731,1787.1836903847463,1678.6332862818365,1655.2142626779112,1702.2606479741962,1688.3153560168125,1632.9457500960602,1739.1517175068732,-9.682069734971195,-54.90603286390552,40.36909056054001
296,1,96,195.5,1.955,0.96,1751.603,1705.083,1690.0907100444178,1653.6376297963484,36.453080248069455,1637.5371461185093,1621.5207902687275,1731.4826389612542,1698.4355328633217,1766.8749698908869,1742.7662618297934,1695.0055697002012,1787.3579262195046,1676.6014827694496,1652.6302872449646,1699.8069289331752,1686.4135506282362,1631.4758249340118,1737.3007744036997,-9.8120678587881,-55.12547877913353,40.423052350955885
297,1,97,196.5,1.965,0.97,1751.749,1705.109,1696.3594310999167,1659.7026124568085,36.65681864310818,1697.4961134245334,1701.3329586992627,1731.4188151141682,1698.368897212776,1766.937072048825,1742.8340713678276,1694.9104382632706,1787.6040684425143,1681.4653311791426,1658.748480091096,1704.4098753214805,1691.4074418764837,1635.957422375436,1742.423607037443,-9.942110697337725,-55.39133471449455,40.420943316963616
298,1,98,197.5,1.975,0.98,1751.895,1705.135,1693.8461498794813,1656.9872676092352,36.85888227024611,1708.2069183648634,1714.2323309849924,1731.3549912670794,1698.1667968011002,1767.1908013744792,1742.9018809058643,1694.79747585251,1787.7956313220484,1682.9497365497562,1659.2786096651482,1706.5605790053537,1693.0219332142476,1636.020657972374,1745.4199196007085,-10.072196664486503,-55.78362781170578,40.503126174878986
299,1,99,198.5,1.985,0.99,1752.0410000000002,1705.161,1700.8164198868599,1663.7571152620187,37.05930462484116,1656.8394709429224,1642.3367035892738,1731.2911674199927,1697.8914834588065,1767.0933400503056,1742.969690443901,1694.6837280670236,1788.0628048708395,1679.1528123107205,1655.5688915678784,1702.2775909867507,1689.3551365526089,1633.0119453469272,1742.0522333358067,-10.202324241896225,-55.94923625634809,40.61325510204556
300,1,100,199.5,1.995,1.0,1752.187,1705.187,1691.5880101987264,1654.3298916663819,37.2581185323445,1670.455107518316,1704.7393775822513,1731.2273435729046,1697.6399463886833,1767.0847204011673,1743.037499981929,1694.569980281537,1788.325357178098,1679.34578599283,1655.9357254103697,1702.5451887084819,1689.6782779684477,1632.4114027643977,1742.1386040625307,-10.332491975615293,-55.978714748397245,40.65890321041943
301,1,101,200.5,2.005,1.01,1752.3329999999999,1705.213,1680.0052514533174,1642.5498952916198,37.45535616169764,1672.1793495407162,1742.3230021338131,1731.163519725817,1697.4306803793504,1767.311330420671,1743.1053095199727,1694.5045395883608,1788.517452852287,1681.0880821344092,1657.949846167531,1704.1462025410924,1691.5507806072726,1634.4850605751267,1743.196411584854,-10.462698472868482,-56.23330852605044,40.66559375540084
302,1,102,201.5,2.015,1.02,1752.479,1705.239,1680.4990617627052,1642.8480127242417,37.6510490384635,1677.4569346920073,1586.3332404402247,1731.0996958787234,1697.2649014060717,1767.5640660527483,1743.1731190580092,1694.4404518951808,1788.8229619024091,1683.8607588979655,1660.7883384539239,1707.441605189175,1694.4537012969936,1637.4206549770881,1745.99344870894,-10.592942399030328,-56.49802607799042,40.66619965010549
303,1,103,202.5,2.025,1.03,1752.625,1705.265,1682.6527482837173,1644.807520226023,37.845228057694385,1682.4603314831531,1693.2835741443346,1731.0358720316378,1697.2280514936701,1767.8806010844587,1743.2409285960393,1694.3594138547576,1789.097893666309,1687.4475292506404,1663.7937062186895,1710.5386952183328,1698.1707517254142,1641.610959694567,1749.3659034806137,-10.72322247477207,-56.835800287254806,40.67599219783013
304,1,104,203.5,2.035,1.04,1752.771,1705.291,1688.3341792442639,1650.2962557477233,38.03792349654054,1698.225274549129,1731.773219083915,1730.9720481845575,1697.1236436906493,1768.1609196189681,1743.308738134081,1694.314832439714,1789.3474141499112,1691.8467724158581,1668.9003561748602,1714.8188800578646,1702.7003098892396,1646.303172209982,1754.589503490705,-10.85353747336917,-57.10212715304833,40.701551905510904
305,1,105,204.5,2.045,1.05,1752.917,1705.317,1690.2763038693158,1652.047138842706,38.229165026609735,1707.491973087446,1747.0352830460909,1730.9082243374626,1696.8960633904169,1768.387479300731,1743.3765476721126,1694.1931651793634,1789.6118287038885,1694.6742219529972,1671.1460224717462,1718.7992165223488,1705.6581081711606,1648.703191537224,1758.6413340907427,-10.983886218160729,-57.38020274267912,40.85217176635993
306,1,106,205.5,2.055,1.06,1753.063,1705.343,1703.9391724872698,1665.5201907611922,38.41898172607762,1664.3119128490625,1642.8326844772155,1730.8444004903772,1696.662300543184,1768.6292644534017,1743.444357210148,1694.0628582273193,1789.9091557640675,1694.9984076795124,1670.4662589297043,1717.9607804758396,1706.1126752596588,1648.7186261559132,1758.7935088643626,-11.11426758014984,-57.8181888182732,40.88178625772737
307,1,107,206.5,2.065,1.07,1753.2089999999998,1705.369,1692.0195325268091,1653.4121304352532,38.60740209155597,1723.1275404342878,1670.7678510112712,1730.7805766432843,1696.430661857179,1768.8661300238266,1743.5121667481847,1693.9868745533092,1790.2030328529006,1701.0153559986245,1677.445737898909,1723.9502004038789,1712.2600364743555,1654.2965545766167,1764.2540695048715,-11.244680475737155,-58.03789160859517,40.907176384382886
308,1,108,207.5,2.075,1.08,1753.355,1705.395,1698.9295045200465,1660.1350504703216,38.79445404972489,1691.66864692733,1701.174303764235,1730.716752796196,1696.1097107731323,1769.0436129403593,1743.5799762862227,1693.9672536712326,1790.471434235741,1702.5660882631873,1680.0462773496367,1724.9085178611886,1713.9412121277662,1656.184363328296,1766.4379692600442,-11.375123864578777,-58.43793638554097,41.11627170573369
309,1,109,208.5,2.085,1.09,1753.501,1705.421,1702.2773647942963,1663.297199825566,38.98016496873038,1691.757749961454,1760.647164981738,1730.6529289491068,1695.9646174750883,1769.1510101533474,1743.6477858242529,1693.8668193644678,1790.7398356185813,1705.789916210978,1682.688995990152,1728.4414828347187,1717.2955129585337,1659.3322477546537,1769.5341270253912,-11.505596747559986,-58.83516396723452,41.00797283289536
310,1,110,209.5,2.095,1.1,1753.647,1705.447,1716.8668671216442,1677.7023054522883,39.16456166935586,1744.582248977318,1825.2058556169732,1730.5891051020262,1695.828453793667,1769.1969924752311,1743.7155953622917,1693.7208248627333,1791.0082370014218,1711.8925645813163,1688.9491533243845,1735.8460011982913,1723.5286627461928,1664.327492374768,1776.4426175383799,-11.636098164879591,-59.143010809948656,40.951922109319064
311,1,111,210.5,2.105,1.11,1753.793,1705.473,1718.8545490786503,1679.5068786426816,39.347670435968666,1705.3235055320392,1731.4873622767377,1730.5252812549404,1695.5797634512876,1769.282960528405,1743.7834049003243,1693.5895352949083,1791.2748332990334,1711.6095603380359,1688.2967815060574,1734.5624444471698,1723.376187532269,1666.016690982713,1776.5261858152667,-11.766627194236213,-59.28155659730321,40.93592668423645
312,1,112,211.5,2.115,1.12,1753.939,1705.499,1722.7192758616955,1683.1897588344461,39.52951702724931,1700.7344508124497,1793.5081007160293,1730.4614574078482,1695.378952696223,1769.5496204059264,1743.8512144383576,1693.4936078504143,1791.5227063026318,1712.2939822601645,1689.1042617637822,1735.2152522979754,1724.1911652092697,1666.4855146018083,1777.7966162168905,-11.897182949111365,-59.50565377912858,40.965752670597006
313,1,113,212.5,2.125,1.13,1754.085,1705.525,1740.959429867401,1701.249303180697,39.710126686703916,1693.6996334169162,1731.4310729482988,1730.3976335607606,1695.1668803707335,1769.6536848412252,1743.9190239763884,1693.3976804059203,1791.7197516708268,1715.5230922667524,1691.8035805690542,1738.9527597245437,1727.550856843899,1669.6432249675302,1781.4285702361394,-12.027764577142975,-59.812002370263684,40.968842768963775
314,1,114,213.5,2.135,1.14,1754.231,1705.551,1749.187770839025,1709.298246686055,39.8895241529699,1780.6300317446612,1729.9497210809018,1730.3338097136675,1694.9302465941814,1769.8937959031655,1743.9868335144336,1693.301752961426,1791.9163980266303,1722.9816491534382,1699.8851278199213,1747.3181712471292,1735.1400204120234,1676.7020201834157,1789.1741331786054,-12.158371258584776,-60.25733947780613,40.96980310837218
315,1,115,214.5,2.145,1.15,1754.377,1705.577,1755.3771127280556,1715.3093790581452,40.06773366991047,1710.7200285006807,1815.1463140981123,1730.2699858665785,1694.6922977174765,1769.9908372219882,1744.054643052469,1693.205825516932,1792.186867070626,1719.2146031787197,1696.3098506824003,1742.4632878599662,1731.5036053835672,1672.0281324904845,1786.5031733337698,-12.28900220484508,-60.5891304036419,40.964895993444614
316,1,116,215.5,2.155,1.16,1754.5230000000001,1705.603,1751.458699420098,1711.2139204235855,40.24477899651242,1718.5057182388011,1841.6561383307246,1730.2061620194945,1694.4313787266044,1769.9617741671561,1744.122452590498,1693.1098980724378,1792.4573361146215,1717.1549549739045,1694.2273620613762,1740.429830172696,1729.5746116310052,1670.1968932822576,1783.033063866133,-12.419656657101648,-60.93427096664516,40.996754062212766
317,1,117,216.5,2.165,1.17,1754.6689999999999,1705.629,1752.912405465456,1712.4917220488737,40.42068341658228,1699.6740178075431,1856.6158343931036,1730.1423381724076,1694.1373944332865,1769.9446941430256,1744.1902621285356,1693.013970627944,1792.7222180873785,1714.6447873327859,1691.5601786787643,1737.0067764719277,1727.195121217779,1668.2672276425883,1781.1075046406052,-12.55033388498725,-61.31146997526373,41.18196882694472
318,1,118,217.5,2.175,1.18,1754.815,1705.655,1736.426329420121,1695.8308596718703,40.59546974825071,1726.4145769832483,1697.1034751124034,1730.0785143253183,1693.8707331276441,1769.9588740950946,1744.2580716665732,1692.9195671650978,1792.9542339253405,1715.283375730093,1691.8456231380828,1738.042021323466,1727.964408915435,1668.4242341025176,1781.9795693729677,-12.681033185342102,-61.58734949923003,41.19057951424802
319,1,119,218.5,2.185,1.19,1754.961,1705.681,1728.359768885855,1687.5906085325691,40.76916035328577,1681.6264406628695,1673.2998831458972,1730.0146904782314,1693.6098470972925,1769.9712845949625,1744.325881204606,1692.8256452133119,1793.1862497633028,1713.5264849191947,1690.0917114259826,1736.3805708097734,1726.338238800237,1667.3808900392912,1779.7913381786036,-12.811753881030073,-61.729560203936096,41.15515127655629
320,1,120,219.5,2.195,1.2,1755.1070000000002,1705.707,1735.3646469463545,1694.4228698001345,40.94177714621992,1764.6828523696433,1827.5442066256549,1729.950866631139,1693.4040917172479,1769.9926014817368,1744.3936907426441,1692.731723261526,1793.418265601265,1717.7580971490247,1694.4737726198823,1741.8612435972516,1730.7005924688426,1671.5653808568711,1786.493733720185,-12.942495319812869,-62.17842191076199,41.26084037723039
321,1,121,220.5,2.205,1.21,1755.253,1705.733,1717.9707280739474,1676.8573864706518,41.11334160329557,1700.7547445150817,1601.2911965028038,1729.8870427840488,1693.2270968946461,1770.052904145093,1744.4615002806818,1692.6378013097399,1793.650281439227,1712.6984989902178,1689.8988268009527,1735.7188012492238,1725.7717558634934,1666.8137726604257,1781.2770232931302,-13.073256873281723,-62.448122237478024,41.25879984161096
322,1,122,221.5,2.215,1.22,1755.3990000000001,1705.759,1719.6482132711576,1678.364338499928,41.28387477122965,1690.4445217892655,1708.1408604565027,1729.8232189369683,1692.940066908992,1770.1398093767896,1744.5293098187199,1692.543879357954,1793.882297277189,1710.170563882142,1686.3935129129247,1733.546876939551,1723.3746018179836,1664.7331584121077,1778.3750779684917,-13.20403793584129,-62.70328411962387,41.41257241753348
323,1,123,222.5,2.225,1.23,1755.545,1705.785,1720.5444918645417,1679.0910945887365,41.45339727580517,1729.9592244141318,1686.539112506952,1729.7593950898718,1692.6479416287502,1770.2136741418017,1744.5971193567461,1692.449957406168,1794.1143131151512,1711.142996463205,1687.998976275465,1735.031235300722,1724.4778343869557,1665.3807677201917,1780.2282957910159,-13.334837923742908,-63.00516019488343,41.56683838535376
324,1,124,223.5,2.235,1.24,1755.691,1705.811,1725.1384098706474,1683.5164805403583,41.62192933028905,1698.1932689279067,1802.7146709458805,1729.6955712427841,1692.4141923273542,1770.5028351924973,1744.6649288947804,1692.3560354543822,1794.3463289531132,1708.404323130484,1684.7932476924414,1731.5924878267404,1721.8699794046547,1662.041701357991,1776.592232191613,-13.46565627416665,-63.40282383641149,41.62379440030784
325,1,125,224.5,2.245,1.25,1755.837,1705.837,1708.7894051513188,1666.9999144076355,41.789490743683245,1705.6298628552297,1716.5091497759556,1729.6317473956933,1692.1636161323538,1770.6225419132415,1744.732738432822,1692.253459177404,1794.5826696930626,1707.3499695974103,1683.4679605825208,1730.7745186750665,1720.9464620417548,1660.9315675731461,1774.892551027842,-13.596492444345492,-63.78604650682224,41.8069979240981
326,1,126,225.5,2.255,1.26,1755.983,1705.863,1689.4246671211654,1647.4685661923559,41.95610092880952,1712.1688068041203,1719.118389950186,1729.567923548621,1691.9077680292296,1770.9245591781703,1744.8005479708563,1692.142783774672,1794.8322072450592,1706.3707861701557,1682.9047306133468,1730.2114524234232,1720.098132080888,1660.7392833994854,1775.51280469352,-13.727345910734105,-64.11463116781056,41.98088651758562
327,1,127,226.5,2.265,1.27,1756.129,1705.889,1701.8543747006495,1659.732595790416,42.12177891023339,1681.7463098225628,1711.8445258815639,1729.5040997015203,1691.638740839676,1771.1687264939155,1744.8683575088887,1692.0321083719398,1795.0817447970558,1704.123277938976,1680.2226831972052,1727.4681471311194,1717.9814941071895,1658.4602338305606,1774.6759406678518,-13.858216168215254,-64.43158395091774,42.19145689404733
328,1,128,227.5,2.275,1.28,1756.2749999999999,1705.915,1704.0499850624606,1661.7634417304319,42.286543332028714,1694.7662352791554,1690.0529299462828,1729.4402758544327,1691.3975125289242,1771.3459054005602,1744.9361670469214,1691.9329906391959,1795.3312823490523,1705.936340980587,1682.5705167826593,1729.0137103980517,1719.925443709924,1659.9483693867787,1776.2198866881763,-13.989102729344996,-64.87556269280715,42.23351438975301
329,1,129,228.5,2.285,1.29,1756.421,1705.941,1709.1990261404185,1666.7486136750304,42.450412465388126,1690.6807432934402,1741.4901780642106,1729.376452007348,1691.1738164112874,1771.5585494728668,1745.0039765849588,1691.8647807774146,1795.580819901049,1709.6256540156146,1685.8803590181674,1732.7909872854054,1723.7456591392531,1663.2982721922863,1779.5575430040526,-14.120005123633396,-65.16936437298293,42.238351614276155
330,1,130,229.5,2.295,1.3,1756.567,1705.967,1726.312700790252,1683.6992965741715,42.613404216080426,1718.5014950808843,1674.7785742483907,1729.3126281602622,1690.9396664204012,1771.8444376763166,1745.0717861229914,1691.780056990243,1795.8299284297202,1716.7996096701004,1693.6174046093818,1740.4894990101348,1731.0505325669599,1669.4489284543924,1787.6346037854285,-14.250922896858347,-65.41820024427058,42.23722623975143
331,1,131,230.5,2.305,1.31,1756.713,1705.993,1728.659087251356,1685.883551119597,42.77553613175883,1805.1151900071861,1671.395168753449,1729.248804313176,1690.6428021686113,1772.1512876602021,1745.1395956610304,1691.641529279717,1796.0782435721158,1723.8248869672336,1699.9829329211354,1748.852759899776,1738.2067425776543,1676.7630071978638,1796.5304334741809,-14.38185561041168,-65.78426388520552,42.32055662707963
332,1,132,231.5,2.315,1.32,1756.859,1706.019,1709.5815966613834,1666.6447712522597,42.936825409123685,1656.2811900409545,1685.8977881750009,1729.1849804660835,1690.3946495797527,1772.4011473390103,1745.2074051990683,1691.5030015691905,1796.326558714511,1715.01851107971,1691.77286494422,1738.0616986539708,1729.5313139203877,1667.8288487406035,1785.517337126654,-14.512802840675567,-66.01989141816986,42.50554849809764
333,1,133,232.5,2.325,1.33,1757.005,1706.045,1707.4091811145038,1664.3118922135625,43.097288900941294,1730.2400675020342,1696.7393837757288,1729.1211566189952,1690.1766929153866,1772.6495911266447,1745.2752147370995,1691.3644738586643,1796.5748738569064,1717.7646104058872,1694.5672371041055,1740.723376069129,1732.4083745843081,1671.3251014605373,1789.0874203448443,-14.64376417842737,-66.44316946751165,42.68126955754945
334,1,134,233.5,2.335,1.34,1757.1509999999998,1706.071,1716.5877608792014,1673.330817756279,43.256943122922394,1718.0485933706593,1676.4980382875024,1729.057332771901,1689.9287900242318,1772.8920636403757,1745.3430242751333,1691.2497450317796,1796.823188999302,1717.8221510917072,1694.3399448308805,1740.8126994144054,1732.5968903199848,1670.8217711389443,1789.218166522826,-14.774739228271581,-66.84811913691277,42.69862798448382
335,1,135,234.5,2.345,1.35,1757.297,1706.097,1713.1478375010106,1669.7320332405466,43.41580426046403,1695.7375704235399,1719.2961608801422,1728.9935089248213,1689.703078114929,1773.092143951332,1745.4108338131755,1691.1379206829602,1797.0715041416975,1718.056492558502,1695.2689083757764,1740.9004642763819,1732.9622201666025,1671.6038576292422,1790.2136023783853,-14.90572760809713,-67.15019741660396,42.83034820302623
336,1,136,235.5,2.355,1.36,1757.443,1706.123,1711.005021846104,1667.4311336708492,43.57388817525475,1736.4396655113403,1832.7453753691939,1728.9296850777262,1689.3614291114648,1773.3796990881685,1745.4786433512113,1691.0300954751283,1797.319819284093,1722.3685241270405,1699.370339795571,1745.0596347247854,1737.4052530756073,1675.3087672097502,1795.0996334759197,-15.036728948560475,-67.46682206485595,42.88915124977835
337,1,137,236.5,2.365,1.37,1757.589,1706.149,1705.9211267683504,1662.1899163566006,43.73121041174977,1737.1931654356813,1691.0750136880372,1728.865861230644,1689.166863444785,1773.6023876866086,1745.5464528892455,1690.9141653303946,1797.5681344264883,1723.8503617652148,1700.5911226900027,1746.6588943057673,1739.018104657806,1677.1733216750786,1795.7717473570046,-15.167742892589782,-67.86881041472141,43.1224335677266
338,1,138,237.5,2.375,1.38,1757.735,1706.175,1721.6361597501418,1677.748373546627,43.887786203514906,1699.159579353838,1771.383112559691,1728.8020373835523,1688.9964358171283,1773.8554134719582,1745.6142624272816,1690.8014603049724,1797.8164495688836,1722.6749125618594,1698.5604485095523,1746.6385539824116,1737.973681656762,1675.101604681946,1793.4214907039104,-15.298769094913093,-68.23661108708293,43.26381918935677
339,1,139,238.5,2.385,1.39,1757.881,1706.201,1734.7940789114193,1690.7504484319747,44.04363047944457,1732.6078447560274,1718.1789797808824,1728.738213536463,1688.5897918041085,1774.089346830742,1745.6820719653215,1690.6898186997548,1798.0647647112792,1725.926701235388,1703.3473785504932,1749.3285612192806,1741.356508456987,1678.7081938475444,1798.253285304289,-15.429807221605634,-68.5636826488682,43.398807386561394
340,1,140,239.5,2.395,1.4,1758.027,1706.227,1717.1607131156152,1672.9619552457596,44.198757869855626,1701.9273815715053,1781.5516774556381,1728.6743896893859,1688.2033245899574,1774.3481384821455,1745.749881503354,1690.5986073816248,1798.3130798536747,1727.7513764394525,1704.3368269728883,1750.7882907525893,1743.3122333891167,1681.1857852472358,1800.9652592114403,-15.560856949658536,-68.93297912979439,43.49955220264423
341,1,141,240.5,2.405,1.41,1758.173,1706.253,1737.0238274247008,1692.6706447122424,44.35318271245842,1748.322443705355,1673.7648912848479,1728.6105658422944,1687.870164751564,1774.6068106655039,1745.8176910413836,1690.5294563310747,1798.564734691541,1734.4448083659852,1710.4680069838819,1757.7968557793588,1750.1367263325553,1687.3309603486653,1807.4002855920219,-15.691917966565,-69.24123168964175,43.536526038992456
342,1,142,241.5,2.415,1.42,1758.319,1706.279,1729.708906100683,1685.2019870424738,44.50691905820918,1734.2029161848852,1779.3086911699388,1728.5467419952035,1687.64712291259,1774.852922278187,1745.8855005794192,1690.3554643565928,1798.824188322724,1738.3598723875707,1715.2461494539498,1761.3918187874249,1754.1828623574957,1691.6867886431494,1811.1149597869205,-15.822989969925295,-69.50134877730963,43.58980469041424
343,1,143,242.5,2.425,1.43,1758.4650000000001,1706.305,1750.5604185726454,1705.9004378956006,44.659980677044814,1750.1438758285137,1770.1119903860508,1728.4829181481134,1687.5087208042062,1775.09903389087,1745.9533101174516,1690.24236724311,1799.0836419539073,1743.3582366549504,1720.0566057309104,1767.2515621449272,1759.3123093220145,1695.7350858415216,1818.3371180636248,-15.954072667068449,-69.87065392607005,43.593575427330556
344,1,144,243.5,2.435,1.44,1758.6109999999999,1706.331,1737.5820870310267,1692.7697059675227,44.81238106350406,1748.378131026585,1760.4096954488225,1728.419094301022,1687.3104271165735,1775.3616815405564,1746.0211196554924,1690.1319129968072,1799.3430955850906,1747.318998129153,1724.2614204224656,1771.5877305283252,1763.4041639038392,1699.2724997463445,1821.758397080916,-16.085165774690026,-70.22992403017761,43.552355056223526
345,1,145,244.5,2.445,1.45,1758.757,1706.357,1749.021753184751,1704.0576197425173,44.96413344223379,1761.8266262314476,1679.5397414784502,1728.3552704539375,1687.0567321313154,1775.5890714594345,1746.0889291935334,1690.018531167835,1799.5794212957503,1751.071668844188,1727.2507151261914,1775.0105404447918,1767.2879378626956,1704.4510587467275,1826.4553965776067,-16.216269018505688,-70.4967227212512,43.63220224193153
346,1,146,245.5,2.455,1.46,1758.903,1706.383,1743.555078360453,1698.439827587064,45.11525077338911,1780.7513814087786,1718.021783360964,1728.2914466068553,1686.8388117804054,1775.8353730529134,1746.156738731557,1689.9051493388627,1799.8045246976567,1753.0290256975522,1728.7976334923578,1777.0807419542944,1769.3764078304712,1706.0497898707092,1829.2583160008642,-16.347382132919087,-70.83101073741562,43.76478004516654
347,1,147,246.5,2.465,1.47,1759.0490000000002,1706.409,1742.3077467283788,1697.0420009704574,45.26574575792142,1720.7885536466158,1817.347469789579,1728.2276227597595,1686.5608911980198,1776.080207543898,1746.2245482695946,1689.7920255587494,1800.0537852001742,1749.8011044335744,1725.747799601107,1773.75413582496,1766.2796092942779,1703.3531884844856,1826.1115907254573,-16.47850486070364,-71.12827534472336,43.88982983809209
348,1,148,247.5,2.475,1.48,1759.195,1706.435,1751.4792329091292,1706.0636020663662,45.415630842762994,1749.8844126775962,1667.3722218813596,1728.1637989126755,1686.3407041180933,1776.325886379369,1746.292357807629,1689.6812949304037,1800.3030457026916,1752.847239927535,1727.8433301957327,1777.2797821563918,1769.456876880243,1706.1212888077305,1829.4174837950377,-16.60963695269784,-71.43942735493428,44.100581703077964
349,1,149,248.5,2.485,1.49,1759.3410000000001,1706.461,1744.2399047638976,1698.67498653799,45.564918225907604,1805.4891150488784,1721.8295410342253,1728.099975065595,1686.1406766880968,1776.5668847375855,1746.3601673456617,1689.5705643020578,1800.5523062052093,1756.6025803916234,1731.0783684362716,1783.2943309444179,1773.3433585591422,1709.36171114692,1833.5635298309708,-16.740778167513444,-71.84841756225828,44.29023645715195
350,1,150,249.5,2.495,1.5,1759.487,1706.487,1747.6979734729482,1701.9843536115588,45.71361986138936,1731.813185683906,1772.7689358381315,1728.0361512184963,1685.780857634606,1776.817244050311,1746.4279768837032,1689.4598336737122,1800.812469029442,1750.9300228019429,1722.0070302762203,1779.8893746743563,1767.8019510731988,1703.6885000820896,1827.6213173589583,-16.871928271255147,-72.15211745664317,44.501049309604284
